name,height,co2_absorption,canopy_cover
Celtis australis,5,0.7,7.1
Tilia cordata,13,6.7,78.5
Tilia cordata,14,9.199999999999999,113.1
Tilia cordata,13,9.199999999999999,113.1
Tilia cordata,4,2.4,38.5
Tilia cordata,6,3.6,38.5
Prunus cerasifera,5,7.8,19.6
Prunus cerasifera,5,6,19.6
Tilia cordata,7,7.7,63.6
Tilia cordata,13,7.7,63.6
Tilia cordata,13,7.7,63.6
Tilia cordata,13,7.7,63.6
Tilia cordata,13,10.8,63.6
Celtis australis,8,2,63.6
Aesculus hippocastanum,5,4.7,19.6
Acer campestre,7,4.2,28.3
Prunus cerasifera,7,6.1,28.3
Prunus cerasifera,7,6.1,28.3
Prunus cerasifera,7,6.1,28.3
Prunus cerasifera,7,6.1,28.3
Prunus cerasifera,7,6.1,28.3
Prunus cerasifera,7,6.1,28.3
Prunus cerasifera,7,6.1,28.3
Prunus cerasifera,5,6.1,28.3
Prunus cerasifera,5,6.1,28.3
Prunus cerasifera,7,7.6,19.6
Prunus cerasifera,8,6,28.3
Aesculus hippocastanum,11,16.8,113.1
Aesculus hippocastanum,11,16.8,113.1
Aesculus hippocastanum,6,11.2,113.1
Aesculus hippocastanum,6,11.2,113.1
Aesculus hippocastanum,6,7.1,113.1
Carpinus betulus,5,5.3,50.3
Acer campestre,15,3.5,50.3
Acer campestre,12,2.2,28.3
Acer campestre,12,2.2,28.3
Carpinus betulus,12,1,254.5
Acer campestre,8,4.2,28.3
Aesculus hippocastanum,12,10.1,50.3
Aesculus hippocastanum,12,7.7,28.3
Aesculus hippocastanum,12,11.2,50.3
Prunus cerasifera,5,2.8,12.6
Prunus cerasifera,5,7.8,12.6
Prunus cerasifera,5,7.1,12.6
Prunus cerasifera,5,7.1,12.6
Prunus cerasifera,7,5.1,19.6
Prunus cerasifera,5,7.1,12.6
Prunus cerasifera,7,5.1,19.6
Prunus cerasifera,8,0.3,28.3
Prunus cerasifera,5,0.4,12.6
Prunus cerasifera,8,2.1,12.6
Prunus cerasifera,8,3.5,19.6
Prunus cerasifera,8,5.6,12.6
Prunus cerasifera,8,6,12.6
Prunus cerasifera,8,6,12.6
Prunus cerasifera,8,6,12.6
Prunus cerasifera,8,2.1,12.6
Prunus cerasifera,8,6.7,12.6
Prunus cerasifera,8,7.8,12.6
Prunus cerasifera,6,7.1,12.6
Prunus cerasifera,8,6.7,12.6
Acer campestre,7,4,38.5
Tilia cordata,5,1.9,12.6
Prunus cerasifera,5,4.7,7.1
Prunus cerasifera,5,6.3,19.6
Prunus cerasifera,5,7,19.6
Prunus cerasifera,5,7,19.6
Prunus cerasifera,3,3.2,12.6
Acer campestre,13,0.7,38.5
Acer campestre,6,2.8,7.1
Prunus cerasifera,6,7.4,7.1
Prunus cerasifera,6,7.1,19.6
Prunus cerasifera,6,7.1,19.6
Prunus cerasifera,6,7,7.1
Tilia cordata,19,16.9,95
Tilia cordata,19,16.9,95
Tilia cordata,19,16.9,95
Carpinus betulus,8,6.1,50.3
Carpinus betulus,5,3,3.1
Carpinus betulus,8,1.8,50.3
Carpinus betulus,8,1.8,50.3
Aesculus hippocastanum,8,17.5,19.6
Celtis australis,12,1.8,113.1
Carpinus betulus,6,6.1,19.6
Carpinus betulus,6,6.1,19.6
Carpinus betulus,6,3.5,19.6
Celtis australis,4,0.5,3.1
Celtis australis,4,0.5,3.1
Celtis australis,6,1.3,3.1
Celtis australis,9,2.2,50.3
Celtis australis,6,1.3,3.1
Celtis australis,8,1.9,28.3
Celtis australis,8,1.9,28.3
Celtis australis,8,1.2,7.1
Celtis australis,6,1.1,7.1
Celtis australis,6,2,28.3
Celtis australis,6,0.9,7.1
Celtis australis,8,1.2,7.1
Celtis australis,8,1.3,7.1
Celtis australis,10,1.8,28.3
Celtis australis,10,1.8,28.3
Celtis australis,8,1.3,12.6
Celtis australis,13,2.2,12.6
Aesculus hippocastanum,8,19.7,19.6
Celtis australis,13,2.2,227
Aesculus hippocastanum,12,27.2,63.6
Aesculus hippocastanum,10,10.8,12.6
Aesculus hippocastanum,10,12.6,12.6
Aesculus hippocastanum,10,10,12.6
Aesculus hippocastanum,10,18.9,12.6
Aesculus hippocastanum,10,18.9,28.3
Aesculus hippocastanum,10,22.1,38.5
Aesculus hippocastanum,10,20.3,38.5
Aesculus hippocastanum,10,20.3,38.5
Aesculus hippocastanum,10,16.7,38.5
Aesculus hippocastanum,7,9.9,12.6
Aesculus hippocastanum,7,13.6,12.6
Aesculus hippocastanum,12,21.4,28.3
Aesculus hippocastanum,9,15,12.6
Aesculus hippocastanum,9,12.2,7.1
Aesculus hippocastanum,12,14.8,19.6
Aesculus hippocastanum,9,18,63.6
Aesculus hippocastanum,9,16.7,12.6
Aesculus hippocastanum,9,22.5,63.6
Aesculus hippocastanum,7,5.6,7.1
Sophora japonica,3,2.6,7.1
Aesculus hippocastanum,15,17.2,113.1
Tilia x europaea,8,29.7,63.6
Sophora japonica,6,4.1,12.6
Sophora japonica,6,4.1,113.1
Sophora japonica,6,4.3,113.1
Celtis australis,15,1.3,50.3
Cupressus,6,11.1,7.1
Aesculus hippocastanum,8,17.5,50.3
Cupressus,4,8.4,3.1
Celtis australis,4,0.9,7.1
Celtis australis,8,2.1,113.1
Aesculus hippocastanum,7,10.2,28.3
Aesculus hippocastanum,9,12.6,50.3
Aesculus hippocastanum,7,9.9,28.3
Aesculus hippocastanum,8,11,28.3
Aesculus hippocastanum,9,10,38.5
Tilia x europaea,18,9.1,153.9
Aesculus hippocastanum,14,13.3,50.3
Tilia cordata,10,4.4,50.3
Tilia cordata,11,4.4,78.5
Tilia cordata,10,4.9,50.3
Tilia cordata,11,4.4,50.3
Carpinus betulus,10,5.3,78.5
Carpinus betulus,6,3.2,19.6
Carpinus betulus,9,3.9,28.3
Carpinus betulus,8,2.7,7.1
Carpinus betulus,8,2.1,7.1
Carpinus betulus,8,3.9,12.6
Carpinus betulus,8,1.7,12.6
Carpinus betulus,8,2.5,28.3
Sophora japonica,10,3.9,78.5
Tilia cordata,10,3.8,19.6
Acer campestre,5,0.8,3.1
Platanus x hispanica,12,10.9,38.5
Tilia x europaea,6,9.1,78.5
Prunus cerasifera,4,5,7.1
Tilia x europaea,12,18.3,50.3
Tilia x europaea,12,18.3,50.3
Tilia cordata,18,8.4,113.1
Acer campestre,5,2.4,28.3
Acer campestre,5,2.4,28.3
Acer campestre,5,2.4,28.3
Acer campestre,5,2.4,28.3
Tilia x europaea,7,14.9,63.6
Acer campestre,3,1.6,12.6
Acer campestre,3,1.6,12.6
Acer campestre,3,1.6,12.6
Tilia x europaea,7,14.9,63.6
Sophora japonica,7,3.1,28.3
Tilia x europaea,7,8.6,28.3
Tilia x europaea,7,8.6,28.3
Tilia x europaea,7,8.6,28.3
Tilia x europaea,7,8.6,28.3
Tilia x europaea,7,8.6,28.3
Tilia x europaea,7,8.6,28.3
Tilia x europaea,7,8.6,28.3
Tilia x europaea,7,8.6,28.3
Tilia x europaea,8,16,113.1
Tilia x europaea,6,14.3,113.1
Tilia x europaea,6,14.3,50.3
Sophora japonica,3,0.4,7.1
Sophora japonica,6,6.1,28.3
Celtis australis,5,1.3,38.5
Tilia x europaea,7,10.6,28.3
Tilia cordata,5,3,12.6
Tilia cordata,5,4.9,12.6
Tilia cordata,5,4.4,12.6
Tilia cordata,5,4.4,12.6
Tilia cordata,5,4.4,12.6
Tilia cordata,5,4.4,12.6
Tilia cordata,8,5.3,38.5
Tilia cordata,8,5.3,38.5
Tilia cordata,6,7.4,95
Tilia x europaea,8,10.6,50.3
Carpinus betulus,6,5.3,12.6
Carpinus betulus,6,5.3,12.6
Carpinus betulus,6,5.3,12.6
Carpinus betulus,6,5.3,12.6
Carpinus betulus,6,5.3,12.6
Carpinus betulus,6,5.3,12.6
Carpinus betulus,6,5.3,12.6
Carpinus betulus,6,5.3,12.6
Carpinus betulus,6,5.3,12.6
Carpinus betulus,6,5.3,12.6
Carpinus betulus,6,5.3,12.6
Carpinus betulus,6,5.3,12.6
Carpinus betulus,6,5.3,12.6
Carpinus betulus,6,5.3,12.6
Prunus cerasifera,4,5.3,12.6
Platanus x hispanica,13,13.1,132.7
Platanus x hispanica,13,13.1,132.7
Platanus x hispanica,6,3,19.6
Platanus x hispanica,8,5.7,19.6
Platanus x hispanica,8,8.199999999999999,19.6
Platanus x hispanica,12,8.9,50.3
Platanus x hispanica,12,8.9,50.3
Platanus x hispanica,12,7.4,50.3
Acer campestre,5,3.9,38.5
Celtis australis,7,1.5,19.6
Celtis australis,8,2.1,63.6
Acer campestre,6,2.6,19.6
Acer campestre,6,3.8,19.6
Acer campestre,4,1.6,3.1
Celtis australis,6,1.5,78.5
Acer campestre,4,2.2,7.1
Acer campestre,4,2.2,7.1
Acer campestre,4,2.2,7.1
Acer campestre,4,2.2,7.1
Acer campestre,4,2.2,7.1
Sophora japonica,5,3.3,12.6
Sophora japonica,5,3.3,12.6
Sophora japonica,5,3.3,12.6
Sophora japonica,5,3.3,12.6
Sophora japonica,5,3.3,12.6
Acer campestre,2,0.9,7.1
Acer campestre,3,1.6,0.8
Celtis australis,7,1.7,28.3
Celtis australis,7,1.9,28.3
Celtis australis,7,1.1,28.3
Celtis australis,7,1.4,28.3
Aesculus hippocastanum,6,14.8,28.3
Aesculus hippocastanum,9,12.6,19.6
Aesculus hippocastanum,9,12.6,19.6
Aesculus hippocastanum,9,12.6,19.6
Aesculus hippocastanum,9,16.2,28.3
Aesculus hippocastanum,9,18.4,50.3
Aesculus hippocastanum,9,18.4,50.3
Aesculus hippocastanum,9,18.4,50.3
Aesculus hippocastanum,6,16.4,28.3
Aesculus hippocastanum,6,11.2,28.3
Aesculus hippocastanum,8,13.3,28.3
Tilia cordata,6,5.1,28.3
Tilia cordata,6,5.1,28.3
Tilia cordata,6,4.4,28.3
Tilia cordata,6,5.5,28.3
Tilia cordata,6,4.9,28.3
Tilia x europaea,11,23.2,50.3
Cupressus,9,15.5,28.3
Platanus x hispanica,17,18.1,113.1
Sophora japonica,8,12.1,78.5
Tilia cordata,7,6,19.6
Tilia cordata,9,6,19.6
Tilia cordata,9,6,19.6
Tilia cordata,9,6,50.3
Tilia cordata,9,6,50.3
Tilia cordata,7,6,19.6
Tilia cordata,7,6,19.6
Sophora japonica,6,4.7,50.3
Sophora japonica,10,5.6,38.5
Sophora japonica,10,6.1,50.3
Sophora japonica,8,5,28.3
Sophora japonica,8,4.7,50.3
Sophora japonica,8,6.8,38.5
Sophora japonica,8,4.7,28.3
Sophora japonica,13,11.2,113.1
Sophora japonica,8,7.6,28.3
Sophora japonica,6,4.1,19.6
Tilia x europaea,6,13.8,50.3
Tilia x europaea,6,13.8,50.3
Carpinus betulus,4,3.5,3.1
Carpinus betulus,4,3.5,3.1
Carpinus betulus,4,3.5,3.1
Tilia x europaea,12,8.1,19.6
Tilia x europaea,8,8.6,19.6
Tilia x europaea,8,7.2,19.6
Tilia x europaea,10,12.1,28.3
Carpinus betulus,4,3.2,3.1
Carpinus betulus,4,3.2,3.1
Carpinus betulus,4,3.2,3.1
Carpinus betulus,4,3.2,3.1
Carpinus betulus,4,3.2,3.1
Carpinus betulus,4,3.2,3.1
Carpinus betulus,4,3.2,3.1
Celtis australis,13,1.2,50.3
Tilia x europaea,6,8.1,19.6
Carpinus betulus,4,3.5,3.1
Carpinus betulus,4,3.5,3.1
Carpinus betulus,4,3.5,3.1
Carpinus betulus,4,3.5,3.1
Carpinus betulus,4,3.5,3.1
Carpinus betulus,4,3.5,3.1
Carpinus betulus,4,3.5,3.1
Carpinus betulus,4,3.5,3.1
Carpinus betulus,4,3.5,3.1
Carpinus betulus,4,3.5,3.1
Carpinus betulus,4,3.5,3.1
Carpinus betulus,4,3.5,3.1
Carpinus betulus,4,3.5,3.1
Carpinus betulus,4,3.5,3.1
Carpinus betulus,4,3.5,3.1
Carpinus betulus,4,3.5,3.1
Carpinus betulus,4,3.5,3.1
Carpinus betulus,4,3.5,3.1
Carpinus betulus,4,3.5,3.1
Carpinus betulus,4,3.5,3.1
Carpinus betulus,4,3.5,3.1
Carpinus betulus,4,3.5,3.1
Acer campestre,4,2.1,3.1
Carpinus betulus,4,3.5,3.1
Carpinus betulus,4,3.5,3.1
Carpinus betulus,4,3.5,3.1
Carpinus betulus,4,3.5,3.1
Carpinus betulus,4,3.5,3.1
Carpinus betulus,4,3.5,3.1
Carpinus betulus,4,3.5,3.1
Carpinus betulus,4,3.5,3.1
Carpinus betulus,4,3.5,3.1
Carpinus betulus,4,3.5,3.1
Carpinus betulus,4,3.5,3.1
Carpinus betulus,4,3.5,3.1
Carpinus betulus,4,3.5,3.1
Carpinus betulus,4,3.5,3.1
Carpinus betulus,4,3.5,3.1
Carpinus betulus,4,3.5,3.1
Carpinus betulus,4,3.5,3.1
Sophora japonica,6,3.5,28.3
Tilia x europaea,4,3.4,3.1
Tilia x europaea,4,3.4,3.1
Acer campestre,4,4,28.3
Acer campestre,4,3.5,28.3
Acer campestre,4,3.5,28.3
Tilia x europaea,6,8.6,3.1
Tilia x europaea,6,7.2,3.1
Acer campestre,6,3.1,7.1
Acer campestre,6,3.1,7.1
Acer campestre,6,3.1,7.1
Aesculus hippocastanum,6,9.800000000000001,19.6
Tilia x europaea,6,13.2,19.6
Sophora japonica,6,7.1,38.5
Sophora japonica,6,7.1,38.5
Sophora japonica,6,7.1,38.5
Acer campestre,6,3.1,7.1
Acer campestre,6,3.1,7.1
Acer campestre,6,3.1,7.1
Acer campestre,6,3.1,7.1
Acer campestre,3,0.5,0.8
Celtis australis,6,1.6,50.3
Celtis australis,4,1.5,50.3
Tilia x europaea,4,10.1,3.1
Tilia x europaea,5,10.1,12.6
Tilia x europaea,5,10.1,12.6
Tilia x europaea,5,10.1,12.6
Tilia x europaea,5,10.1,12.6
Tilia x europaea,5,10.1,12.6
Tilia x europaea,5,6.7,19.6
Tilia cordata,7,3.8,19.6
Tilia cordata,7,4.9,19.6
Tilia cordata,7,4.9,19.6
Acer campestre,11,3,19.6
Acer campestre,11,3,19.6
Acer campestre,11,3,19.6
Acer campestre,11,3,19.6
Acer campestre,11,3,19.6
Acer campestre,11,3,19.6
Acer campestre,11,3,19.6
Acer campestre,11,3,19.6
Acer campestre,11,3,19.6
Acer campestre,11,3,19.6
Acer campestre,11,3,19.6
Acer campestre,11,0.9,0.8
Acer campestre,11,3,19.6
Acer campestre,11,1.5,3.1
Acer campestre,3,1.7,7.1
Tilia x europaea,4,1.1,3.1
Tilia x europaea,4,1.1,3.1
Tilia x europaea,4,1.1,3.1
Acer campestre,4,0.4,3.1
Acer campestre,4,0.4,3.1
Acer campestre,3,0.4,0.8
Carpinus betulus,3,0.8,0.8
Carpinus betulus,3,0.8,0.8
Carpinus betulus,3,0.8,0.8
Aesculus hippocastanum,6,7.7,28.3
Aesculus hippocastanum,6,7.7,28.3
Aesculus hippocastanum,3,2,7.1
Aesculus hippocastanum,6,6.2,28.3
Aesculus hippocastanum,3,2,7.1
Aesculus hippocastanum,4,3.6,7.1
Aesculus hippocastanum,3,2,7.1
Sophora japonica,3,2.1,7.1
Platanus x hispanica,21,0.7,113.1
Aesculus hippocastanum,8,17.7,113.1
Aesculus hippocastanum,15,18.9,113.1
Aesculus hippocastanum,10,12.3,63.6
Aesculus hippocastanum,14,22.5,95
Tilia cordata,3,1.1,0.8
Celtis australis,6,1.4,19.6
Tilia x europaea,7,10.6,28.3
Tilia x europaea,6,7.2,12.6
Tilia x europaea,6,5,12.6
Tilia x europaea,6,7.2,12.6
Tilia x europaea,6,7.2,12.6
Tilia x europaea,6,7.2,12.6
Tilia x europaea,6,7.2,12.6
Tilia x europaea,6,10.6,12.6
Tilia x europaea,8,11.6,12.6
Tilia x europaea,8,11.6,12.6
Tilia x europaea,8,11.6,12.6
Tilia x europaea,8,11.6,12.6
Aesculus hippocastanum,10,17.6,12.6
Aesculus hippocastanum,10,12.6,12.6
Aesculus hippocastanum,8,17.5,12.6
Aesculus hippocastanum,10,17.6,12.6
Carpinus betulus,10,0.3,12.6
Aesculus hippocastanum,10,17.6,12.6
Tilia x europaea,4,4.6,0.8
Tilia x europaea,4,4.6,0.8
Tilia x europaea,4,4.6,0.8
Tilia x europaea,4,4.6,0.8
Tilia x europaea,4,4.6,0.8
Tilia x europaea,4,4.6,0.8
Tilia x europaea,4,4.6,0.8
Tilia x europaea,8,14.3,19.6
Tilia x europaea,8,9.1,19.6
Tilia x europaea,8,9.1,19.6
Celtis australis,8,1.5,19.6
Celtis australis,8,1.5,19.6
Celtis australis,8,1.5,19.6
Celtis australis,8,2,19.6
Celtis australis,5,1,12.6
Celtis australis,5,1,12.6
Celtis australis,5,1.4,12.6
Celtis australis,5,1,12.6
Celtis australis,5,1,12.6
Celtis australis,5,1,12.6
Celtis australis,5,1,12.6
Celtis australis,5,1,12.6
Celtis australis,5,1.4,12.6
Celtis australis,6,1.3,19.6
Celtis australis,6,1.3,19.6
Celtis australis,6,1.3,19.6
Celtis australis,6,1.3,19.6
Celtis australis,6,1.5,19.6
Celtis australis,6,1.3,19.6
Celtis australis,6,1.2,19.6
Aesculus hippocastanum,7,9.9,28.3
Aesculus hippocastanum,7,6.2,28.3
Tilia x europaea,5,4.6,7.1
Aesculus hippocastanum,7,7.8,28.3
Aesculus hippocastanum,7,10.2,28.3
Aesculus hippocastanum,6,6.8,28.3
Aesculus hippocastanum,8,8.5,28.3
Aesculus hippocastanum,8,12.5,28.3
Aesculus hippocastanum,8,12.5,28.3
Tilia x europaea,5,4.6,7.1
Tilia x europaea,5,4.6,7.1
Tilia x europaea,5,4.6,7.1
Tilia x europaea,5,4.6,7.1
Acer campestre,5,2.6,12.6
Acer campestre,5,2.6,12.6
Acer campestre,7,3.1,28.3
Acer campestre,7,3.8,28.3
Acer campestre,7,3.8,28.3
Acer campestre,7,3.8,28.3
Acer campestre,7,3.8,28.3
Platanus x hispanica,11,9.699999999999999,28.3
Platanus x hispanica,11,21.5,63.6
Platanus x hispanica,18,21.5,63.6
Celtis australis,8,1.8,38.5
Celtis australis,8,2.1,38.5
Tilia x europaea,5,5.8,3.1
Carpinus betulus,8,6.3,28.3
Carpinus betulus,8,6.3,28.3
Tilia x europaea,11,13.8,12.6
Carpinus betulus,8,5.6,28.3
Sophora japonica,5,3.9,28.3
Sophora japonica,5,2.6,28.3
Sophora japonica,5,2.6,28.3
Celtis australis,6,1.5,19.6
Celtis australis,6,1.2,19.6
Celtis australis,6,1.2,19.6
Celtis australis,6,1.2,19.6
Celtis australis,6,1.2,19.6
Tilia x europaea,5,6.7,19.6
Tilia x europaea,5,6.7,19.6
Tilia x europaea,5,14.3,19.6
Sophora japonica,5,2.1,7.1
Celtis australis,6,1.5,28.3
Celtis australis,6,1.5,28.3
Celtis australis,6,1.2,28.3
Celtis australis,6,1.2,28.3
Celtis australis,6,1.2,28.3
Celtis australis,6,1.2,28.3
Celtis australis,6,1.2,28.3
Celtis australis,6,1.2,28.3
Celtis australis,6,1.2,28.3
Tilia x europaea,3,4.2,3.1
Prunus cerasifera,5,3.8,12.6
Carpinus betulus,5,3.5,12.6
Prunus cerasifera,5,3.8,12.6
Carpinus betulus,5,3.5,12.6
Prunus cerasifera,5,3.8,12.6
Prunus cerasifera,5,3.8,12.6
Celtis australis,5,0.9,12.6
Celtis australis,5,0.9,12.6
Celtis australis,5,0.9,12.6
Celtis australis,5,0.9,12.6
Celtis australis,5,0.9,12.6
Celtis australis,5,0.9,12.6
Celtis australis,5,0.9,12.6
Celtis australis,5,0.9,12.6
Carpinus betulus,4,3.5,7.1
Carpinus betulus,4,3.5,7.1
Carpinus betulus,4,3.5,7.1
Carpinus betulus,4,3.5,7.1
Carpinus betulus,4,3.5,7.1
Carpinus betulus,4,3.5,7.1
Carpinus betulus,4,3.5,7.1
Carpinus betulus,4,3.5,7.1
Carpinus betulus,4,3.5,7.1
Carpinus betulus,4,3.5,7.1
Carpinus betulus,4,3.5,7.1
Carpinus betulus,4,3.5,7.1
Carpinus betulus,4,3.5,7.1
Celtis australis,4,1.2,19.6
Celtis australis,4,1.5,19.6
Celtis australis,4,1.5,19.6
Celtis australis,4,1.7,19.6
Celtis australis,4,1.7,19.6
Celtis australis,4,1.7,19.6
Celtis australis,4,1.7,19.6
Platanus x hispanica,3,2.4,3.1
Tilia x europaea,5,10.1,19.6
Tilia x europaea,5,10.1,19.6
Celtis australis,5,1.5,19.6
Tilia x europaea,5,5.8,19.6
Celtis australis,5,1.3,19.6
Celtis australis,5,0.8,3.1
Sophora japonica,6,5.2,38.5
Tilia cordata,5,2.4,7.1
Tilia cordata,5,2.4,7.1
Celtis australis,5,1.6,7.1
Celtis australis,5,1.6,7.1
Celtis australis,5,1.6,7.1
Aesculus hippocastanum,5,8.699999999999999,7.1
Prunus cerasifera,5,2.8,7.1
Prunus cerasifera,5,2.8,7.1
Prunus cerasifera,5,2.8,7.1
Prunus cerasifera,5,2.8,7.1
Prunus cerasifera,5,2.8,7.1
Prunus cerasifera,5,2.8,7.1
Prunus cerasifera,5,2.8,7.1
Prunus cerasifera,5,2.8,7.1
Tilia x europaea,6,5,7.1
Tilia x europaea,6,5,7.1
Aesculus hippocastanum,6,8.800000000000001,19.6
Platanus x hispanica,21,4.3,78.5
Platanus x hispanica,24,0.3,254.5
Platanus x hispanica,26,8.1,201.1
Aesculus hippocastanum,10,5.8,38.5
Aesculus hippocastanum,10,7,38.5
Aesculus hippocastanum,10,15.5,38.5
Platanus x hispanica,16,8.1,78.5
Platanus x hispanica,16,34.9,113.1
Tilia x europaea,20,51.5,63.6
Aesculus hippocastanum,17,17.4,113.1
Platanus x hispanica,21,36.5,63.6
Platanus x hispanica,18,30.1,78.5
Platanus x hispanica,27,8.1,176.7
Platanus x hispanica,25,36.5,38.5
Aesculus hippocastanum,3,0.5,0.8
Aesculus hippocastanum,3,0.5,0.8
Aesculus hippocastanum,3,0.5,0.8
Aesculus hippocastanum,3,0.5,0.8
Aesculus hippocastanum,9,15.4,38.5
Aesculus hippocastanum,9,13.4,38.5
Aesculus hippocastanum,3,1.6,0.8
Aesculus hippocastanum,3,1.6,0.8
Aesculus hippocastanum,3,1.6,0.8
Aesculus hippocastanum,3,1.6,0.8
Platanus x hispanica,20,8.1,227
Platanus x hispanica,20,0.3,227
Platanus x hispanica,20,0.3,227
Platanus x hispanica,26,8.1,254.5
Tilia x europaea,14,19.5,28.3
Tilia x europaea,18,40.1,78.5
Aesculus hippocastanum,15,27.4,50.3
Aesculus hippocastanum,15,27.4,50.3
Aesculus hippocastanum,16,27.5,50.3
Sophora japonica,11,8.4,19.6
Sophora japonica,11,8.4,38.5
Acer campestre,10,0.3,78.5
Platanus x hispanica,8,7.1,19.6
Platanus x hispanica,25,0.3,78.5
Platanus x hispanica,25,0.3,78.5
Platanus x hispanica,10,11.8,28.3
Platanus x hispanica,10,6.7,19.6
Platanus x hispanica,27,0.7,227
Tilia x europaea,14,9.1,113.1
Tilia x europaea,6,5.8,19.6
Tilia x europaea,13,24.4,50.3
Tilia x europaea,4,1.3,12.6
Sophora japonica,10,6.1,95
Sophora japonica,9,5.2,38.5
Sophora japonica,9,3.1,50.3
Sophora japonica,9,4.7,50.3
Tilia x europaea,9,20.7,78.5
Tilia x europaea,9,17.7,50.3
Tilia x europaea,9,17.7,50.3
Tilia x europaea,5,9.1,28.3
Tilia x europaea,5,9.1,28.3
Tilia x europaea,5,10.6,28.3
Tilia x europaea,4,4.6,3.1
Tilia x europaea,5,7.6,19.6
Tilia x europaea,5,9.1,19.6
Tilia x europaea,5,9.1,19.6
Tilia x europaea,5,11.1,19.6
Tilia x europaea,5,10.6,19.6
Tilia x europaea,5,10.6,19.6
Tilia x europaea,5,13.8,19.6
Tilia x europaea,5,8.6,19.6
Tilia x europaea,5,16,19.6
Celtis australis,14,2.1,38.5
Celtis australis,14,2.1,38.5
Tilia x europaea,4,5.4,7.1
Tilia x europaea,4,5.4,7.1
Tilia x europaea,4,5.4,7.1
Platanus x hispanica,8,3.2,12.6
Platanus x hispanica,8,3.2,12.6
Platanus x hispanica,16,25.6,50.3
Aesculus hippocastanum,14,29.9,113.1
Aesculus hippocastanum,13,22.4,63.6
Aesculus hippocastanum,10,7,28.3
Aesculus hippocastanum,10,7.6,28.3
Aesculus hippocastanum,15,21.6,63.6
Tilia x europaea,10,19.5,63.6
Celtis australis,14,1.6,78.5
Celtis australis,6,0.7,7.1
Celtis australis,15,1.7,78.5
Celtis australis,17,0.4,113.1
Tilia x europaea,8,17.7,50.3
Prunus cerasifera,5,5,7.1
Prunus cerasifera,5,3.2,7.1
Tilia x europaea,7,7.6,19.6
Tilia x europaea,7,9.1,19.6
Tilia x europaea,7,12.7,19.6
Aesculus hippocastanum,7,13.2,78.5
Tilia cordata,12,10.3,38.5
Platanus x hispanica,21,35.4,95
Tilia cordata,16,15.4,50.3
Platanus x hispanica,22,30.4,95
Celtis australis,5,0.8,0.8
Platanus x hispanica,23,34.9,201.1
Platanus x hispanica,23,36.5,201.1
Tilia x europaea,12,29.7,95
Tilia x europaea,15,29.7,63.6
Tilia x europaea,15,25.7,63.6
Platanus x hispanica,17,27.8,113.1
Tilia x europaea,3,4.6,3.1
Tilia x europaea,3,4.6,3.1
Tilia x europaea,3,4.6,3.1
Tilia x europaea,3,4.6,3.1
Tilia x europaea,3,4.6,3.1
Tilia x europaea,3,4.6,3.1
Tilia x europaea,3,4.6,3.1
Acer campestre,6,2,7.1
Acer campestre,6,2,7.1
Tilia x europaea,11,27.7,28.3
Sophora japonica,11,6.3,63.6
Sophora japonica,8,7.1,132.7
Acer campestre,5,2.1,7.1
Acer campestre,5,2.1,7.1
Acer campestre,5,2.1,7.1
Acer campestre,5,2.1,7.1
Tilia x europaea,9,10.1,28.3
Platanus x hispanica,9,5,50.3
Platanus x hispanica,8,3.5,38.5
Acer campestre,7,2.2,12.6
Acer campestre,7,2.2,12.6
Acer campestre,7,2.2,12.6
Acer campestre,7,2.2,12.6
Acer campestre,7,1.1,12.6
Acer campestre,7,3.1,12.6
Tilia x europaea,12,7.6,28.3
Tilia x europaea,12,7.6,28.3
Acer campestre,7,3.1,12.6
Acer campestre,7,3.1,12.6
Acer campestre,7,3.1,12.6
Cupressus,15.5,25.2,50.3
Cupressus,15,17.4,12.6
Cupressus,9,18.2,7.1
Cupressus,15,20.1,1.8
Celtis australis,17,1.5,28.3
Carpinus betulus,10,6.4,38.5
Cupressus,10,13.6,12.6
Aesculus hippocastanum,3,2.2,0.8
Cupressus,16.5,16.3,12.6
Aesculus hippocastanum,14,20.4,19.6
Acer campestre,13,0.2,38.5
Aesculus hippocastanum,15,16.2,38.5
Aesculus hippocastanum,13,17.5,19.6
Aesculus hippocastanum,13,17.6,50.3
Tilia cordata,15,9.300000000000001,12.6
Aesculus hippocastanum,15,13,50.3
Tilia cordata,18,22,63.6
Aesculus hippocastanum,14,29.3,38.5
Aesculus hippocastanum,14,17.5,28.3
Carpinus betulus,6.2,3.2,10.1
Carpinus betulus,6.2,3.2,10.1
Carpinus betulus,6.2,3.2,10.1
Carpinus betulus,6.2,3.2,10.1
Celtis australis,8.300000000000001,1.3,35.2
Carpinus betulus,6.2,3.2,10.1
