awardYear,category,name,gender,birth_date,affiliation_1,birth_cityNow,birth_countryNow,motivation,award_link,laureate_link,img_online_path,img_local_path,age,affiliation_country,affiliation_zone,birth_zone,affiliation_lat,affiliation_lon,affiliation_zone_lat,affiliation_zone_lon,birth_lat,birth_lon,birth_zone_lat,birth_zone_lon
1987,Literature,Joseph Brodsky,male,1940-05-24,,St. Petersburg,Russia,"for an all-embracing authorship, imbued with clarity of thought and poetic intensity",https://masterdataapi.nobelprize.org/2/nobelPrize/lit/1987,http://masterdataapi.nobelprize.org/2/laureate/664,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Joseph_Brodsky_1988.jpg/220px-Joseph_Brodsky_1988.jpg,faces/Q862.jpg,47,,,Russia,0.0,0.0,0.0,0.0,61.1,81.38,61.1,81.38
1987,Medicine,Susumu Tonegawa,male,1939-09-05,"Massachusetts Institute of Technology (MIT), Cambridge, MA, USA",Nagoya,Japan,for his discovery of the genetic principle for generation of antibody diversity,https://masterdataapi.nobelprize.org/2/nobelPrize/med/1987,http://masterdataapi.nobelprize.org/2/laureate/436,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Susumu_Tonegawa_Photo.jpg/220px-Susumu_Tonegawa_Photo.jpg,faces/Q108602.jpg,48,USA,North America,Japan,38.51,-100.3,38.51,-100.3,36.98,139.59,36.98,139.59
1987,Physics,J. Georg Bednorz,male,1950-05-16,"IBM Zurich Research Laboratory, Rüschlikon, Switzerland",Neuenkirchen,Germany,for their important break-through in the discovery of superconductivity in ceramic materials,https://masterdataapi.nobelprize.org/2/nobelPrize/phy/1987,http://masterdataapi.nobelprize.org/2/laureate/130,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Georg_Bednorz_speaking_at_the_groundbreaking_of_the_new_IBM_and_ETH_Zurich_Nanotech_Exploratory_Technology_Lab.jpg/220px-Georg_Bednorz_speaking_at_the_groundbreaking_of_the_new_IBM_and_ETH_Zurich_Nanotech_Exploratory_Technology_Lab.jpg,faces/Q76687.jpg,37,Switzerland,Europe,Europe,47.0,8.43,48.55,5.72,51.42,10.6,48.55,5.72
1987,Economic Sciences,Robert M. Solow,male,1924-08-23,"Massachusetts Institute of Technology (MIT), Cambridge, MA, USA","Brooklyn, NY",USA,for his contributions to the theory of economic growth,https://masterdataapi.nobelprize.org/2/nobelPrize/eco/1987,http://masterdataapi.nobelprize.org/2/laureate/701,https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/Robert_Solow_by_Olaf_Storbeck.jpg/220px-Robert_Solow_by_Olaf_Storbeck.jpg,faces/Q157268.jpg,63,USA,North America,North America,38.51,-100.3,38.51,-100.3,38.51,-100.3,38.51,-100.3
1987,Chemistry,Donald J. Cram,male,1919-04-22,"University of California, Los Angeles, CA, USA","Chester, VT",USA,for their development and use of molecules with structure-specific interactions of high selectivity,https://masterdataapi.nobelprize.org/2/nobelPrize/che/1987,http://masterdataapi.nobelprize.org/2/laureate/267,https://static.vecteezy.com/system/resources/thumbnails/009/292/244/small/default-avatar-icon-of-social-media-user-vector.jpg,faces/default.jpg,68,USA,North America,North America,38.51,-100.3,38.51,-100.3,38.51,-100.3,38.51,-100.3
1988,Chemistry,Hartmut Michel,male,1948-07-18,"Max-Planck-Institut für Biophysik, Frankfurt-on-the-Main, Germany",Ludwigsburg,Germany,for the determination of the three-dimensional structure of a photosynthetic reaction centre,https://masterdataapi.nobelprize.org/2/nobelPrize/che/1988,http://masterdataapi.nobelprize.org/2/laureate/272,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Michel%2C_Hartmut_%281948%29.jpg/220px-Michel%2C_Hartmut_%281948%29.jpg,faces/Q77086.jpg,40,Germany,Europe,Europe,51.42,10.6,48.55,5.72,51.42,10.6,48.55,5.72
1988,Medicine,Gertrude B. Elion,female,1918-01-23,"Wellcome Research Laboratories, Research Triangle Park, NC, USA","New York, NY",USA,for their discoveries of important principles for drug treatment,https://masterdataapi.nobelprize.org/2/nobelPrize/med/1988,http://masterdataapi.nobelprize.org/2/laureate/438,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Gertrude_Elion_%28cropped%29.jpg/220px-Gertrude_Elion_%28cropped%29.jpg,faces/Q35703.jpg,70,USA,North America,North America,38.51,-100.3,38.51,-100.3,38.51,-100.3,38.51,-100.3
1988,Chemistry,Johann Deisenhofer,male,1943-09-30,"University of Texas Southwestern Medical Center at Dallas, Dallas, TX, USA",Zusamaltheim,Germany,for the determination of the three-dimensional structure of a photosynthetic reaction centre,https://masterdataapi.nobelprize.org/2/nobelPrize/che/1988,http://masterdataapi.nobelprize.org/2/laureate/270,https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/39._Tagung_1989_Chemiker%3B_Pressekonferenz_Johann_Deisenhofer_-_W134Nr.126215c_-_Willy_Pragher.jpg/220px-39._Tagung_1989_Chemiker%3B_Pressekonferenz_Johann_Deisenhofer_-_W134Nr.126215c_-_Willy_Pragher.jpg,faces/Q76612.jpg,45,USA,North America,Europe,38.51,-100.3,38.51,-100.3,51.42,10.6,48.55,5.72
1988,Physics,Leon M. Lederman,male,1922-07-15,"Fermi National Accelerator Laboratory, Batavia, IL, USA","New York, NY",USA,for the neutrino beam method and the demonstration of the doublet structure of the leptons through the discovery of the muon neutrino,https://masterdataapi.nobelprize.org/2/nobelPrize/phy/1988,http://masterdataapi.nobelprize.org/2/laureate/132,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Leon_M._Lederman.jpg/220px-Leon_M._Lederman.jpg,faces/Q192695.jpg,66,USA,North America,North America,38.51,-100.3,38.51,-100.3,38.51,-100.3,38.51,-100.3
1988,Chemistry,Robert Huber,male,1937-02-20,"Max-Planck-Institut für Biochemie, Martinsried, Germany",Munich,Germany,for the determination of the three-dimensional structure of a photosynthetic reaction centre,https://masterdataapi.nobelprize.org/2/nobelPrize/che/1988,http://masterdataapi.nobelprize.org/2/laureate/271,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Robert_Huber.JPG/220px-Robert_Huber.JPG,faces/Q76623.jpg,51,Germany,Europe,Europe,51.42,10.6,48.55,5.72,51.42,10.6,48.55,5.72
1988,Physics,Jack Steinberger,male,1921-05-25,"CERN, Geneva, Switzerland",Bad Kissingen,Germany,for the neutrino beam method and the demonstration of the doublet structure of the leptons through the discovery of the muon neutrino,https://masterdataapi.nobelprize.org/2/nobelPrize/phy/1988,http://masterdataapi.nobelprize.org/2/laureate/134,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Jack-Steinberger-2008.JPG/220px-Jack-Steinberger-2008.JPG,faces/Q153210.jpg,67,Switzerland,Europe,Europe,47.0,8.43,48.55,5.72,51.42,10.6,48.55,5.72
1988,Economic Sciences,Maurice Allais,male,1911-05-31,"École Nationale Supérieur des Mines de Paris, Paris, France",Paris,France,for his pioneering contributions to the theory of markets and efficient utilization of resources,https://masterdataapi.nobelprize.org/2/nobelPrize/eco/1988,http://masterdataapi.nobelprize.org/2/laureate/702,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/ALLAIS_PN_Maurice-24x30-2001b.jpg/220px-ALLAIS_PN_Maurice-24x30-2001b.jpg,faces/Q105962.jpg,77,France,Europe,Europe,46.97,2.7,48.55,5.72,46.97,2.7,48.55,5.72
1988,Medicine,Sir James W. Black,male,1924-06-14,"London University, King's College Hospital Medical School, London, United Kingdom",Uddingston,Scotland,for their discoveries of important principles for drug treatment,https://masterdataapi.nobelprize.org/2/nobelPrize/med/1988,http://masterdataapi.nobelprize.org/2/laureate/437,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/James_Black_%28pharmacologist%29.jpg/220px-James_Black_%28pharmacologist%29.jpg,faces/Q110974.jpg,64,United Kingdom,Europe,Scotland,52.94,-1.23,48.55,5.72,0.0,0.0,0.0,0.0
1988,Literature,Naguib Mahfouz,male,1911-12-11,,Cairo,Egypt,"who, through works rich in nuance - now clear-sightedly realistic, now evocatively ambiguous - has formed an Arabian narrative art that applies to all mankind",https://masterdataapi.nobelprize.org/2/nobelPrize/lit/1988,http://masterdataapi.nobelprize.org/2/laureate/665,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Necip_Mahfuz.jpg/220px-Necip_Mahfuz.jpg,faces/Q7176.jpg,77,,,Egypt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,Medicine,George H. Hitchings,male,1905-04-18,"Wellcome Research Laboratories, Research Triangle Park, NC, USA","Hoquiam, WA",USA,for their discoveries of important principles for drug treatment,https://masterdataapi.nobelprize.org/2/nobelPrize/med/1988,http://masterdataapi.nobelprize.org/2/laureate/439,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/George_H._Hitchings_1988.jpg/220px-George_H._Hitchings_1988.jpg,faces/Q310487.jpg,83,USA,North America,North America,38.51,-100.3,38.51,-100.3,38.51,-100.3,38.51,-100.3
1988,Physics,Melvin Schwartz,male,1932-11-02,"Digital Pathways, Inc., Mountain View, CA, USA","New York, NY",USA,for the neutrino beam method and the demonstration of the doublet structure of the leptons through the discovery of the muon neutrino,https://masterdataapi.nobelprize.org/2/nobelPrize/phy/1988,http://masterdataapi.nobelprize.org/2/laureate/133,https://static.vecteezy.com/system/resources/thumbnails/009/292/244/small/default-avatar-icon-of-social-media-user-vector.jpg,faces/default.jpg,56,USA,North America,North America,38.51,-100.3,38.51,-100.3,38.51,-100.3,38.51,-100.3
1989,Literature,Camilo José Cela,male,1916-05-11,,Iria Flavia,Spain,"for a rich and intensive prose, which with restrained compassion forms a challenging vision of man's vulnerability",https://masterdataapi.nobelprize.org/2/nobelPrize/lit/1989,http://masterdataapi.nobelprize.org/2/laureate/666,https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Camilo_Jos%C3%A9_Cela._Fototeca._Biblioteca_Virtual_del_Patrimonio_Bibliogr%C3%A1fico.jpg/220px-Camilo_Jos%C3%A9_Cela._Fototeca._Biblioteca_Virtual_del_Patrimonio_Bibliogr%C3%A1fico.jpg,faces/Q132589.jpg,73,,,Europe,0.0,0.0,0.0,0.0,40.37,-3.14,48.55,5.72
1989,Physics,Wolfgang Paul,male,1913-08-10,"University of Bonn, Bonn, Germany",Lorenzkirch,Germany,for the development of the ion trap technique,https://masterdataapi.nobelprize.org/2/nobelPrize/phy/1989,http://masterdataapi.nobelprize.org/2/laureate/137,https://static.vecteezy.com/system/resources/thumbnails/009/292/244/small/default-avatar-icon-of-social-media-user-vector.jpg,faces/default.jpg,76,Germany,Europe,Europe,51.42,10.6,48.55,5.72,51.42,10.6,48.55,5.72
1989,Chemistry,Thomas R. Cech,male,1947-12-08,"University of Colorado, Boulder, CO, USA","Chicago, IL",USA,for their discovery of catalytic properties of RNA,https://masterdataapi.nobelprize.org/2/nobelPrize/che/1989,http://masterdataapi.nobelprize.org/2/laureate/274,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Thomas_Robert_Cech.png/220px-Thomas_Robert_Cech.png,faces/Q135180.jpg,42,USA,North America,North America,38.51,-100.3,38.51,-100.3,38.51,-100.3,38.51,-100.3
1989,Physics,Hans G. Dehmelt,male,1922-09-09,"University of Washington, Seattle, WA, USA",Görlitz,Germany,for the development of the ion trap technique,https://masterdataapi.nobelprize.org/2/nobelPrize/phy/1989,http://masterdataapi.nobelprize.org/2/laureate/136,https://static.vecteezy.com/system/resources/thumbnails/009/292/244/small/default-avatar-icon-of-social-media-user-vector.jpg,faces/default.jpg,67,USA,North America,Europe,38.51,-100.3,38.51,-100.3,51.42,10.6,48.55,5.72
1989,Medicine,J. Michael Bishop,male,1936-02-22,"University of California School of Medicine, San Francisco, CA, USA","York, PA",USA,for their discovery of the cellular origin of retroviral oncogenes,https://masterdataapi.nobelprize.org/2/nobelPrize/med/1989,http://masterdataapi.nobelprize.org/2/laureate/440,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Nci-vol-8172-300_j_michael_bishop.jpg/220px-Nci-vol-8172-300_j_michael_bishop.jpg,faces/Q311358.jpg,53,USA,North America,North America,38.51,-100.3,38.51,-100.3,38.51,-100.3,38.51,-100.3
1989,Physics,Norman F. Ramsey,male,1915-08-27,"Harvard University, Cambridge, MA, USA","Washington, DC",USA,for the invention of the separated oscillatory fields method and its use in the hydrogen maser and other atomic clocks,https://masterdataapi.nobelprize.org/2/nobelPrize/phy/1989,http://masterdataapi.nobelprize.org/2/laureate/135,https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/HD.4G.049_%2810537741015%29_crop.jpg/220px-HD.4G.049_%2810537741015%29_crop.jpg,faces/Q107419.jpg,74,USA,North America,North America,38.51,-100.3,38.51,-100.3,38.51,-100.3,38.51,-100.3
1989,Economic Sciences,Trygve Haavelmo,male,1911-12-13,"University of Oslo, Oslo, Norway",Skedsmo,Norway,for his clarification of the probability theory foundations of econometrics and his analyses of simultaneous economic structures,https://masterdataapi.nobelprize.org/2/nobelPrize/eco/1989,http://masterdataapi.nobelprize.org/2/laureate/703,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Trygve_Haavelmo.jpg/220px-Trygve_Haavelmo.jpg,faces/Q208124.jpg,78,Norway,Europe,Europe,61.19,8.66,48.55,5.72,61.19,8.66,48.55,5.72
1989,Peace,The 14th Dalai Lama ,male,1935-07-06,,Taktser,China,for advocating peaceful solutions based upon tolerance and mutual respect in order to preserve the historical and cultural heritage of his people,https://masterdataapi.nobelprize.org/2/nobelPrize/pea/1989,http://masterdataapi.nobelprize.org/2/laureate/551,https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Dalailama1_20121014_4639.jpg/220px-Dalailama1_20121014_4639.jpg,faces/Q17293.jpg,54,,,China,0.0,0.0,0.0,0.0,32.87,105.22,32.87,105.22
1989,Chemistry,Sidney Altman,male,1939-05-07,"Yale University, New Haven, CT, USA",Montreal,Canada,for their discovery of catalytic properties of RNA,https://masterdataapi.nobelprize.org/2/nobelPrize/che/1989,http://masterdataapi.nobelprize.org/2/laureate/273,https://upload.wikimedia.org/wikipedia/commons/5/57/Sidney_Altman_crop.jpg,faces/Q102266.jpg,50,USA,North America,North America,38.51,-100.3,38.51,-100.3,54.98,-100.53,38.51,-100.3
1989,Medicine,Harold E. Varmus,male,1939-12-18,"University of California School of Medicine, San Francisco, CA, USA","Oceanside, NY",USA,for their discovery of the cellular origin of retroviral oncogenes,https://masterdataapi.nobelprize.org/2/nobelPrize/med/1989,http://masterdataapi.nobelprize.org/2/laureate/441,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/National_Cancer_Institute_director_Harold_E._Varmus.jpg/220px-National_Cancer_Institute_director_Harold_E._Varmus.jpg,faces/Q295691.jpg,50,USA,North America,North America,38.51,-100.3,38.51,-100.3,38.51,-100.3,38.51,-100.3
1990,Physics,Richard E. Taylor,male,1929-11-02,"Stanford University, Stanford, CA, USA","Medicine Hat, Alberta",Canada,"for their pioneering investigations concerning deep inelastic scattering of electrons on protons and bound neutrons, which have been of essential importance for the development of the quark model in particle physics",https://masterdataapi.nobelprize.org/2/nobelPrize/phy/1990,http://masterdataapi.nobelprize.org/2/laureate/140,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Richard_E._Taylor.jpg/220px-Richard_E._Taylor.jpg,faces/Q201470.jpg,61,USA,North America,North America,38.51,-100.3,38.51,-100.3,54.98,-100.53,38.51,-100.3
1990,Economic Sciences,William F. Sharpe,male,1934-06-16,"Stanford University, Stanford, CA, USA","Boston, MA",USA,for their pioneering work in the theory of financial economics,https://masterdataapi.nobelprize.org/2/nobelPrize/eco/1990,http://masterdataapi.nobelprize.org/2/laureate/706,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/William_sharpe_2007.jpg/220px-William_sharpe_2007.jpg,faces/Q274111.jpg,56,USA,North America,North America,38.51,-100.3,38.51,-100.3,38.51,-100.3,38.51,-100.3
1990,Literature,Octavio Paz,male,1914-03-31,,Mexico City,Mexico,"for impassioned writing with wide horizons, characterized by sensuous intelligence and humanistic integrity",https://masterdataapi.nobelprize.org/2/nobelPrize/lit/1990,http://masterdataapi.nobelprize.org/2/laureate/667,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Paz0.jpg/220px-Paz0.jpg,faces/Q46739.jpg,76,,,Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990,Medicine,Joseph E. Murray,male,1919-04-01,"Brigham and Women's Hospital, Boston, MA, USA","Milford, MA",USA,for their discoveries concerning organ and cell transplantation in the treatment of human disease,https://masterdataapi.nobelprize.org/2/nobelPrize/med/1990,http://masterdataapi.nobelprize.org/2/laureate/442,https://static.vecteezy.com/system/resources/thumbnails/009/292/244/small/default-avatar-icon-of-social-media-user-vector.jpg,faces/default.jpg,71,USA,North America,North America,38.51,-100.3,38.51,-100.3,38.51,-100.3,38.51,-100.3
1990,Physics,Jerome I. Friedman,male,1930-03-28,"Massachusetts Institute of Technology (MIT), Cambridge, MA, USA","Chicago, IL",USA,"for their pioneering investigations concerning deep inelastic scattering of electrons on protons and bound neutrons, which have been of essential importance for the development of the quark model in particle physics",https://masterdataapi.nobelprize.org/2/nobelPrize/phy/1990,http://masterdataapi.nobelprize.org/2/laureate/138,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Jerry_Friedman_in_Valencia%2C_Rey_Jaime_event%2C_June_2016.jpg/220px-Jerry_Friedman_in_Valencia%2C_Rey_Jaime_event%2C_June_2016.jpg,faces/Q187822.jpg,60,USA,North America,North America,38.51,-100.3,38.51,-100.3,38.51,-100.3,38.51,-100.3
1990,Peace,Mikhail Gorbachev,male,1931-03-02,,Privolnoye,Russia,for the leading role he played in the radical changes in East-West relations,https://masterdataapi.nobelprize.org/2/nobelPrize/pea/1990,http://masterdataapi.nobelprize.org/2/laureate/552,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/GorbachevMS.jpg/220px-GorbachevMS.jpg,faces/Q30487.jpg,59,,,Russia,0.0,0.0,0.0,0.0,61.1,81.38,61.1,81.38
1990,Economic Sciences,Merton H. Miller,male,1923-05-16,"University of Chicago, Chicago, IL, USA","Boston, MA",USA,for their pioneering work in the theory of financial economics,https://masterdataapi.nobelprize.org/2/nobelPrize/eco/1990,http://masterdataapi.nobelprize.org/2/laureate/705,https://static.vecteezy.com/system/resources/thumbnails/009/292/244/small/default-avatar-icon-of-social-media-user-vector.jpg,faces/default.jpg,67,USA,North America,North America,38.51,-100.3,38.51,-100.3,38.51,-100.3,38.51,-100.3
1990,Physics,Henry W. Kendall,male,1926-12-09,"Massachusetts Institute of Technology (MIT), Cambridge, MA, USA","Boston, MA",USA,"for their pioneering investigations concerning deep inelastic scattering of electrons on protons and bound neutrons, which have been of essential importance for the development of the quark model in particle physics",https://masterdataapi.nobelprize.org/2/nobelPrize/phy/1990,http://masterdataapi.nobelprize.org/2/laureate/139,https://upload.wikimedia.org/wikipedia/commons/9/9e/Henry_Kendall_by_Tom_Frost_crop.jpg,faces/Q190495.jpg,64,USA,North America,North America,38.51,-100.3,38.51,-100.3,38.51,-100.3,38.51,-100.3
