month,year,temp
3,2013_min,0.3
3,2013_max,13.3
3,2013_min,2.2
3,2013_max,15.0
3,2013_min,0.7
3,2013_max,15.8
3,2013_min,-0.2
3,2013_max,12.6
3,2013_min,5.5
3,2013_max,8.9
3,2013_min,5.1
3,2013_max,11.6
3,2013_min,8.0
3,2013_max,12.5
3,2013_min,8.9
3,2013_max,11.4
3,2013_min,7.7
3,2013_max,15.2
3,2013_min,7.5
3,2013_max,15.5
3,2013_min,6.8
3,2013_max,14.4
3,2013_min,7.0
3,2013_max,12.3
3,2013_min,3.3
3,2013_max,8.9
3,2013_min,2.0
3,2013_max,6.9
3,2013_min,-0.8
3,2013_max,9.2
3,2013_min,2.3
3,2013_max,8.0
3,2013_min,0.5
3,2013_max,2.2
3,2013_min,0.4
3,2013_max,8.8
3,2013_min,0.1
3,2013_max,10.4
3,2013_min,5.5
3,2013_max,14.3
3,2013_min,3.8
3,2013_max,16.0
3,2013_min,2.8
3,2013_max,12.9
3,2013_min,6.5
3,2013_max,9.4
3,2013_min,5.0
3,2013_max,10.6
3,2013_min,2.9
3,2013_max,5.3
3,2013_min,3.6
3,2013_max,8.0
3,2013_min,2.5
3,2013_max,9.2
3,2013_min,2.3
3,2013_max,8.5
3,2013_min,6.6
3,2013_max,9.0
3,2013_min,6.5
3,2013_max,14.8
4,2013_min,3.5
4,2013_max,13.1
4,2013_min,6.0
4,2013_max,16.1
4,2013_min,7.9
4,2013_max,16.3
4,2013_min,7.8
4,2013_max,14.7
4,2013_min,7.4
4,2013_max,12.0
4,2013_min,8.1
4,2013_max,16.4
4,2013_min,9.7
4,2013_max,14.2
4,2013_min,6.5
4,2013_max,10.2
4,2013_min,6.3
4,2013_max,12.8
4,2013_min,6.4
4,2013_max,18.5
4,2013_min,8.1
4,2013_max,13.8
4,2013_min,10.5
4,2013_max,17.4
4,2013_min,10.2
4,2013_max,21.0
4,2013_min,10.2
4,2013_max,22.4
4,2013_min,8.4
4,2013_max,24.3
4,2013_min,13.2
4,2013_max,24.4
4,2013_min,11.3
4,2013_max,24.9
4,2013_min,11.0
4,2013_max,26.8
4,2013_min,11.7
4,2013_max,25.1
4,2013_min,9.4
4,2013_max,11.5
4,2013_min,9.9
4,2013_max,16.3
4,2013_min,10.1
4,2013_max,14.2
4,2013_min,10.7
4,2013_max,19.4
4,2013_min,8.5
4,2013_max,22.7
4,2013_min,8.6
4,2013_max,24.7
4,2013_min,11.1
4,2013_max,20.1
4,2013_min,12.5
4,2013_max,17.1
4,2013_min,12.3
4,2013_max,21.5
4,2013_min,13.8
4,2013_max,18.1
4,2013_min,13.6
4,2013_max,20.0
5,2013_min,13.8
5,2013_max,22.9
5,2013_min,13.3
5,2013_max,23.0
5,2013_min,11.9
5,2013_max,24.1
5,2013_min,10.2
5,2013_max,24.6
5,2013_min,14.0
5,2013_max,23.2
5,2013_min,13.3
5,2013_max,21.9
5,2013_min,13.8
5,2013_max,20.2
5,2013_min,13.6
5,2013_max,24.5
5,2013_min,12.0
5,2013_max,26.5
5,2013_min,14.4
5,2013_max,17.9
5,2013_min,12.4
5,2013_max,20.4
5,2013_min,12.2
5,2013_max,21.2
5,2013_min,10.3
5,2013_max,22.2
5,2013_min,8.7
5,2013_max,23.8
5,2013_min,12.3
5,2013_max,24.0
5,2013_min,11.5
5,2013_max,14.0
5,2013_min,11.2
5,2013_max,14.9
5,2013_min,9.1
5,2013_max,21.1
5,2013_min,11.7
5,2013_max,17.8
5,2013_min,10.8
5,2013_max,19.0
5,2013_min,8.7
5,2013_max,20.2
5,2013_min,8.9
5,2013_max,22.8
5,2013_min,10.3
5,2013_max,23.1
5,2013_min,7.4
5,2013_max,12.7
5,2013_min,7.2
5,2013_max,16.6
5,2013_min,5.1
5,2013_max,20.0
5,2013_min,9.0
5,2013_max,21.1
5,2013_min,13.5
5,2013_max,20.8
5,2013_min,11.6
5,2013_max,18.4
5,2013_min,10.4
5,2013_max,16.1
5,2013_min,10.4
5,2013_max,19.1
6,2013_min,11.6
6,2013_max,22.5
6,2013_min,10.1
6,2013_max,25.0
6,2013_min,16.2
6,2013_max,25.1
6,2013_min,15.8
6,2013_max,26.1
6,2013_min,14.9
6,2013_max,25.4
6,2013_min,12.7
6,2013_max,25.6
6,2013_min,13.7
6,2013_max,26.8
6,2013_min,13.7
6,2013_max,27.0
6,2013_min,13.9
6,2013_max,23.0
6,2013_min,13.5
6,2013_max,21.3
6,2013_min,12.4
6,2013_max,26.9
6,2013_min,11.9
6,2013_max,28.3
6,2013_min,11.5
6,2013_max,27.9
6,2013_min,16.2
6,2013_max,28.2
6,2013_min,20.4
6,2013_max,29.1
6,2013_min,18.3
6,2013_max,30.1
6,2013_min,19.7
6,2013_max,31.2
6,2013_min,19.3
6,2013_max,29.9
6,2013_min,19.0
6,2013_max,32.5
6,2013_min,21.0
6,2013_max,33.4
6,2013_min,18.0
6,2013_max,29.9
6,2013_min,17.4
6,2013_max,29.2
6,2013_min,15.3
6,2013_max,30.4
6,2013_min,11.9
6,2013_max,19.6
6,2013_min,14.6
6,2013_max,26.3
6,2013_min,15.8
6,2013_max,26.3
6,2013_min,12.5
6,2013_max,22.9
6,2013_min,11.3
6,2013_max,21.5
6,2013_min,11.1
6,2013_max,21.0
6,2013_min,10.2
6,2013_max,29.4
7,2013_min,13.7
7,2013_max,27.4
7,2013_min,15.0
7,2013_max,28.4
7,2013_min,17.4
7,2013_max,27.4
7,2013_min,17.9
7,2013_max,33.3
7,2013_min,18.4
7,2013_max,35.3
7,2013_min,19.9
7,2013_max,33.7
7,2013_min,18.1
7,2013_max,33.1
7,2013_min,18.5
7,2013_max,30.9
7,2013_min,18.1
7,2013_max,32.1
7,2013_min,19.9
7,2013_max,28.4
7,2013_min,17.5
7,2013_max,30.9
7,2013_min,18.8
7,2013_max,28.7
7,2013_min,20.1
7,2013_max,29.6
7,2013_min,16.5
7,2013_max,30.1
7,2013_min,16.7
7,2013_max,31.6
7,2013_min,17.2
7,2013_max,30.6
7,2013_min,21.9
7,2013_max,30.1
7,2013_min,19.8
7,2013_max,27.9
7,2013_min,19.3
7,2013_max,31.7
7,2013_min,19.4
7,2013_max,32.0
7,2013_min,19.4
7,2013_max,31.3
7,2013_min,17.9
7,2013_max,32.5
7,2013_min,18.3
7,2013_max,32.3
7,2013_min,21.1
7,2013_max,32.3
7,2013_min,19.3
7,2013_max,33.4
7,2013_min,19.9
7,2013_max,33.6
7,2013_min,20.0
7,2013_max,34.6
7,2013_min,21.9
7,2013_max,35.8
7,2013_min,17.1
7,2013_max,27.6
7,2013_min,17.2
7,2013_max,30.1
7,2013_min,14.8
7,2013_max,31.6
8,2013_min,17.0
8,2013_max,32.9
8,2013_min,18.1
8,2013_max,34.9
8,2013_min,17.8
8,2013_max,35.3
8,2013_min,19.5
8,2013_max,35.7
8,2013_min,22.9
8,2013_max,35.5
8,2013_min,19.4
8,2013_max,36.0
8,2013_min,19.7
8,2013_max,33.6
8,2013_min,21.4
8,2013_max,33.5
8,2013_min,18.2
8,2013_max,28.4
8,2013_min,16.8
8,2013_max,29.8
8,2013_min,16.5
8,2013_max,30.2
8,2013_min,17.8
8,2013_max,31.3
8,2013_min,18.8
8,2013_max,32.2
8,2013_min,18.4
8,2013_max,26.7
8,2013_min,17.1
8,2013_max,28.4
8,2013_min,18.0
8,2013_max,30.2
8,2013_min,16.0
8,2013_max,31.8
8,2013_min,15.4
8,2013_max,32.8
8,2013_min,16.8
8,2013_max,31.7
8,2013_min,17.5
8,2013_max,27.1
8,2013_min,16.3
8,2013_max,28.6
8,2013_min,13.3
8,2013_max,29.3
8,2013_min,16.7
8,2013_max,28.6
8,2013_min,15.5
8,2013_max,28.1
8,2013_min,16.7
8,2013_max,24.6
8,2013_min,15.6
8,2013_max,23.4
8,2013_min,16.2
8,2013_max,24.6
8,2013_min,14.2
8,2013_max,26.5
8,2013_min,14.2
8,2013_max,25.6
8,2013_min,16.0
8,2013_max,26.2
8,2013_min,14.9
8,2013_max,27.3
9,2013_min,16.5
9,2013_max,26.7
9,2013_min,15.0
9,2013_max,27.2
9,2013_min,12.4
9,2013_max,29.3
9,2013_min,13.8
9,2013_max,28.5
9,2013_min,19.8
9,2013_max,28.7
9,2013_min,19.9
9,2013_max,28.4
9,2013_min,18.8
9,2013_max,29.5
9,2013_min,18.5
9,2013_max,24.1
9,2013_min,17.1
9,2013_max,25.6
9,2013_min,14.2
9,2013_max,22.1
9,2013_min,12.6
9,2013_max,19.9
9,2013_min,10.6
9,2013_max,21.0
9,2013_min,10.7
9,2013_max,22.2
9,2013_min,10.8
9,2013_max,22.3
9,2013_min,14.2
9,2013_max,19.7
9,2013_min,12.3
9,2013_max,21.4
9,2013_min,11.8
9,2013_max,19.8
9,2013_min,11.4
9,2013_max,19.3
9,2013_min,12.0
9,2013_max,24.4
9,2013_min,12.9
9,2013_max,22.8
9,2013_min,9.5
9,2013_max,23.3
9,2013_min,11.4
9,2013_max,21.1
9,2013_min,11.3
9,2013_max,24.0
9,2013_min,9.3
9,2013_max,24.6
9,2013_min,15.4
9,2013_max,22.9
9,2013_min,12.5
9,2013_max,23.1
9,2013_min,14.6
9,2013_max,23.9
9,2013_min,18.1
9,2013_max,23.1
9,2013_min,16.3
9,2013_max,21.6
9,2013_min,14.6
9,2013_max,18.6
10,2013_min,14.7
10,2013_max,19.9
10,2013_min,13.7
10,2013_max,20.0
10,2013_min,13.9
10,2013_max,16.1
10,2013_min,13.1
10,2013_max,15.3
10,2013_min,11.8
10,2013_max,15.6
10,2013_min,12.9
10,2013_max,18.5
10,2013_min,14.0
10,2013_max,17.2
10,2013_min,14.2
10,2013_max,18.6
10,2013_min,14.5
10,2013_max,19.3
10,2013_min,8.2
10,2013_max,16.0
10,2013_min,5.6
10,2013_max,11.8
10,2013_min,5.2
10,2013_max,11.4
10,2013_min,6.1
10,2013_max,13.5
10,2013_min,10.0
10,2013_max,14.5
10,2013_min,11.0
10,2013_max,14.5
10,2013_min,9.0
10,2013_max,20.1
10,2013_min,5.8
10,2013_max,18.0
10,2013_min,6.4
10,2013_max,15.7
10,2013_min,5.2
10,2013_max,16.3
10,2013_min,10.4
10,2013_max,14.8
10,2013_min,11.5
10,2013_max,17.4
10,2013_min,13.7
10,2013_max,15.5
10,2013_min,13.0
10,2013_max,15.8
10,2013_min,13.7
10,2013_max,17.5
10,2013_min,13.4
10,2013_max,18.7
10,2013_min,11.1
10,2013_max,18.4
10,2013_min,13.2
10,2013_max,16.5
10,2013_min,11.3
10,2013_max,19.1
10,2013_min,12.1
10,2013_max,14.7
10,2013_min,12.2
10,2013_max,14.7
10,2013_min,11.9
10,2013_max,17.0
11,2013_min,11.6
11,2013_max,16.3
11,2013_min,13.2
11,2013_max,15.4
11,2013_min,11.0
11,2013_max,17.6
11,2013_min,8.4
11,2013_max,11.5
11,2013_min,7.7
11,2013_max,14.3
11,2013_min,8.9
11,2013_max,12.8
11,2013_min,8.2
11,2013_max,14.2
11,2013_min,9.1
11,2013_max,12.3
11,2013_min,8.8
11,2013_max,13.1
11,2013_min,5.9
11,2013_max,12.3
11,2013_min,9.8
11,2013_max,14.0
11,2013_min,6.1
11,2013_max,13.9
11,2013_min,6.8
11,2013_max,14.6
11,2013_min,4.9
11,2013_max,10.0
11,2013_min,6.9
11,2013_max,9.0
11,2013_min,5.6
11,2013_max,12.5
11,2013_min,8.8
11,2013_max,10.3
11,2013_min,8.6
11,2013_max,10.1
11,2013_min,7.3
11,2013_max,10.1
11,2013_min,7.3
11,2013_max,10.6
11,2013_min,3.3
11,2013_max,8.7
11,2013_min,1.6
11,2013_max,7.4
11,2013_min,5.3
11,2013_max,10.9
11,2013_min,4.8
11,2013_max,13.3
11,2013_min,3.8
11,2013_max,11.5
11,2013_min,2.7
11,2013_max,6.5
11,2013_min,-1.1
11,2013_max,5.9
11,2013_min,-4.4
11,2013_max,4.2
11,2013_min,-2.2
11,2013_max,5.2
11,2013_min,0.2
11,2013_max,6.0
12,2013_min,0.4
12,2013_max,8.3
12,2013_min,-0.7
12,2013_max,10.0
12,2013_min,-1.2
12,2013_max,7.3
12,2013_min,0.6
12,2013_max,8.3
12,2013_min,-0.8
12,2013_max,9.5
12,2013_min,-2.2
12,2013_max,15.5
12,2013_min,0.1
12,2013_max,10.5
12,2013_min,-2.4
12,2013_max,4.7
12,2013_min,-2.0
12,2013_max,3.8
12,2013_min,-1.0
12,2013_max,8.4
12,2013_min,-1.5
12,2013_max,6.3
12,2013_min,-1.4
12,2013_max,7.4
12,2013_min,-0.2
12,2013_max,8.3
12,2013_min,0.5
12,2013_max,7.4
12,2013_min,0.4
12,2013_max,10.3
12,2013_min,0.0
12,2013_max,7.7
12,2013_min,-1.4
12,2013_max,7.5
12,2013_min,-1.8
12,2013_max,6.0
12,2013_min,-3.5
12,2013_max,1.7
12,2013_min,0.6
12,2013_max,5.1
12,2013_min,0.8
12,2013_max,6.0
12,2013_min,4.5
12,2013_max,5.9
12,2013_min,5.2
12,2013_max,8.2
12,2013_min,5.4
12,2013_max,9.4
12,2013_min,7.8
12,2013_max,10.3
12,2013_min,3.3
12,2013_max,7.9
12,2013_min,2.0
12,2013_max,10.2
12,2013_min,0.8
12,2013_max,5.7
12,2013_min,3.8
12,2013_max,8.1
12,2013_min,2.0
12,2013_max,7.5
12,2013_min,0.0
12,2013_max,4.8
1,2017_min,-3.8
1,2017_max,4.5
1,2017_min,-5.2
1,2017_max,4.8
1,2017_min,-3.0
1,2017_max,9.3
1,2017_min,-5.1
1,2017_max,9.0
1,2017_min,2.2
1,2017_max,6.9
1,2017_min,0.1
1,2017_max,3.5
1,2017_min,-7.5
1,2017_max,1.0
1,2017_min,-7.7
1,2017_max,0.5
1,2017_min,-6.6
1,2017_max,6.1
1,2017_min,-5.6
1,2017_max,2.7
1,2017_min,-3.8
1,2017_max,1.9
1,2017_min,-6.4
1,2017_max,2.5
1,2017_min,-0.8
1,2017_max,5.4
1,2017_min,-1.9
1,2017_max,5.5
1,2017_min,0.1
1,2017_max,5.3
1,2017_min,-4.1
1,2017_max,4.1
1,2017_min,1.4
1,2017_max,5.0
1,2017_min,-0.7
1,2017_max,5.7
1,2017_min,-4.6
1,2017_max,5.1
1,2017_min,-5.9
1,2017_max,4.5
1,2017_min,-3.6
1,2017_max,5.3
1,2017_min,-2.9
1,2017_max,5.7
1,2017_min,-5.4
1,2017_max,5.3
1,2017_min,-2.6
1,2017_max,6.4
1,2017_min,-4.0
1,2017_max,6.2
1,2017_min,-5.2
1,2017_max,5.8
1,2017_min,-5.7
1,2017_max,4.5
1,2017_min,-5.8
1,2017_max,5.0
1,2017_min,-4.6
1,2017_max,6.5
1,2017_min,-4.8
1,2017_max,5.9
1,2017_min,2.0
1,2017_max,3.9
2,2017_min,2.6
2,2017_max,4.2
2,2017_min,3.4
2,2017_max,5.6
2,2017_min,4.0
2,2017_max,7.2
2,2017_min,4.4
2,2017_max,7.2
2,2017_min,3.2
2,2017_max,5.9
2,2017_min,3.4
2,2017_max,10.9
2,2017_min,4.7
2,2017_max,9.7
2,2017_min,4.0
2,2017_max,9.6
2,2017_min,1.2
2,2017_max,9.9
2,2017_min,3.1
2,2017_max,6.9
2,2017_min,2.9
2,2017_max,7.9
2,2017_min,2.7
2,2017_max,10.4
2,2017_min,1.8
2,2017_max,10.4
2,2017_min,2.7
2,2017_max,11.5
2,2017_min,2.6
2,2017_max,12.2
2,2017_min,3.4
2,2017_max,13.8
2,2017_min,0.9
2,2017_max,11.3
2,2017_min,0.3
2,2017_max,12.7
2,2017_min,1.5
2,2017_max,11.7
2,2017_min,-0.8
2,2017_max,12.0
2,2017_min,2.6
2,2017_max,10.8
2,2017_min,1.4
2,2017_max,9.7
2,2017_min,6.2
2,2017_max,10.4
2,2017_min,7.8
2,2017_max,11.9
2,2017_min,2.7
2,2017_max,13.0
2,2017_min,-0.3
2,2017_max,11.6
2,2017_min,1.2
2,2017_max,13.3
2,2017_min,7.0
2,2017_max,9.4
3,2017_min,3.8
3,2017_max,12.4
3,2017_min,1.2
3,2017_max,13.7
3,2017_min,2.6
3,2017_max,12.6
3,2017_min,8.0
3,2017_max,12.2
3,2017_min,7.7
3,2017_max,13.0
3,2017_min,4.7
3,2017_max,13.6
3,2017_min,8.6
3,2017_max,14.0
3,2017_min,6.1
3,2017_max,15.4
3,2017_min,4.4
3,2017_max,16.6
3,2017_min,8.9
3,2017_max,17.8
3,2017_min,4.1
3,2017_max,16.8
3,2017_min,2.9
3,2017_max,15.8
3,2017_min,3.1
3,2017_max,16.1
3,2017_min,5.4
3,2017_max,21.1
3,2017_min,5.4
3,2017_max,16.9
3,2017_min,4.7
3,2017_max,20.2
3,2017_min,4.3
3,2017_max,20.6
3,2017_min,6.9
3,2017_max,19.5
3,2017_min,6.6
3,2017_max,17.5
3,2017_min,5.8
3,2017_max,19.4
3,2017_min,12.7
3,2017_max,16.7
3,2017_min,12.1
3,2017_max,16.2
3,2017_min,10.0
3,2017_max,16.6
3,2017_min,10.6
3,2017_max,19.3
3,2017_min,10.1
3,2017_max,22.6
3,2017_min,9.3
3,2017_max,17.8
3,2017_min,8.4
3,2017_max,18.0
3,2017_min,5.1
3,2017_max,20.9
3,2017_min,7.5
3,2017_max,23.5
3,2017_min,7.2
3,2017_max,24.0
3,2017_min,8.5
3,2017_max,23.6
4,2017_min,9.6
4,2017_max,21.9
4,2017_min,7.5
4,2017_max,19.5
4,2017_min,9.5
4,2017_max,23.9
4,2017_min,10.5
4,2017_max,19.4
4,2017_min,8.7
4,2017_max,15.4
4,2017_min,6.9
4,2017_max,21.0
4,2017_min,6.6
4,2017_max,21.1
4,2017_min,6.3
4,2017_max,24.0
4,2017_min,8.1
4,2017_max,23.7
4,2017_min,9.6
4,2017_max,23.8
4,2017_min,9.6
4,2017_max,23.6
4,2017_min,10.0
4,2017_max,21.8
4,2017_min,10.9
4,2017_max,23.3
4,2017_min,10.2
4,2017_max,22.8
4,2017_min,12.1
4,2017_max,20.1
4,2017_min,8.7
4,2017_max,21.7
4,2017_min,7.3
4,2017_max,16.3
4,2017_min,8.6
4,2017_max,13.6
4,2017_min,5.7
4,2017_max,12.3
4,2017_min,6.2
4,2017_max,14.2
4,2017_min,4.0
4,2017_max,18.8
4,2017_min,3.6
4,2017_max,20.6
4,2017_min,6.9
4,2017_max,21.3
4,2017_min,12.4
4,2017_max,16.3
4,2017_min,12.5
4,2017_max,18.4
4,2017_min,10.3
4,2017_max,15.1
4,2017_min,9.7
4,2017_max,15.5
4,2017_min,8.1
4,2017_max,13.8
4,2017_min,6.5
4,2017_max,18.6
4,2017_min,5.0
4,2017_max,19.5
5,2017_min,6.9
5,2017_max,14.8
5,2017_min,5.8
5,2017_max,20.7
5,2017_min,8.8
5,2017_max,16.4
5,2017_min,10.1
5,2017_max,15.7
5,2017_min,9.4
5,2017_max,22.8
5,2017_min,9.0
5,2017_max,15.3
5,2017_min,10.6
5,2017_max,20.3
5,2017_min,9.9
5,2017_max,22.2
5,2017_min,11.8
5,2017_max,22.6
5,2017_min,12.8
5,2017_max,20.4
5,2017_min,13.6
5,2017_max,20.5
5,2017_min,12.9
5,2017_max,22.9
5,2017_min,14.6
5,2017_max,26.2
5,2017_min,15.8
5,2017_max,25.8
5,2017_min,15.0
5,2017_max,25.5
5,2017_min,11.8
5,2017_max,27.2
5,2017_min,13.3
5,2017_max,27.7
5,2017_min,19.6
5,2017_max,26.1
5,2017_min,13.8
5,2017_max,23.6
5,2017_min,12.6
5,2017_max,21.7
5,2017_min,15.1
5,2017_max,26.4
5,2017_min,12.4
5,2017_max,27.4
5,2017_min,13.2
5,2017_max,28.7
5,2017_min,13.6
5,2017_max,28.7
5,2017_min,17.0
5,2017_max,28.4
5,2017_min,15.0
5,2017_max,27.3
5,2017_min,14.7
5,2017_max,29.2
5,2017_min,15.6
5,2017_max,30.5
5,2017_min,16.7
5,2017_max,30.7
5,2017_min,17.8
5,2017_max,31.2
5,2017_min,18.0
5,2017_max,30.6
6,2017_min,17.5
6,2017_max,30.7
6,2017_min,18.6
6,2017_max,28.3
6,2017_min,18.1
6,2017_max,29.9
6,2017_min,18.5
6,2017_max,25.2
6,2017_min,16.3
6,2017_max,23.6
6,2017_min,16.0
6,2017_max,21.6
6,2017_min,13.2
6,2017_max,26.4
6,2017_min,9.8
6,2017_max,25.5
6,2017_min,12.4
6,2017_max,26.8
6,2017_min,15.4
6,2017_max,31.0
6,2017_min,15.9
6,2017_max,30.7
6,2017_min,18.9
6,2017_max,31.7
6,2017_min,19.6
6,2017_max,32.2
6,2017_min,20.5
6,2017_max,27.4
6,2017_min,18.0
6,2017_max,31.3
6,2017_min,20.2
6,2017_max,32.2
6,2017_min,22.6
6,2017_max,32.4
6,2017_min,16.6
6,2017_max,30.8
6,2017_min,17.6
6,2017_max,31.5
6,2017_min,18.6
6,2017_max,33.3
6,2017_min,18.9
6,2017_max,33.1
6,2017_min,18.4
6,2017_max,32.4
6,2017_min,22.6
6,2017_max,32.7
6,2017_min,20.8
6,2017_max,33.7
6,2017_min,17.8
6,2017_max,27.1
6,2017_min,15.6
6,2017_max,30.7
6,2017_min,19.6
6,2017_max,26.6
6,2017_min,15.0
6,2017_max,25.8
6,2017_min,14.8
6,2017_max,25.1
6,2017_min,14.2
6,2017_max,23.0
7,2017_min,13.0
7,2017_max,25.7
7,2017_min,14.2
7,2017_max,27.6
7,2017_min,13.5
7,2017_max,29.7
7,2017_min,17.8
7,2017_max,29.0
7,2017_min,19.4
7,2017_max,30.8
7,2017_min,17.7
7,2017_max,32.5
7,2017_min,19.3
7,2017_max,32.0
7,2017_min,19.5
7,2017_max,33.7
7,2017_min,17.9
7,2017_max,29.2
7,2017_min,19.6
7,2017_max,30.1
7,2017_min,18.1
7,2017_max,28.2
7,2017_min,17.1
7,2017_max,29.3
7,2017_min,21.9
7,2017_max,31.9
7,2017_min,18.4
7,2017_max,27.0
7,2017_min,16.4
7,2017_max,28.3
7,2017_min,15.2
7,2017_max,28.6
7,2017_min,15.1
7,2017_max,29.2
7,2017_min,19.5
7,2017_max,30.9
7,2017_min,20.5
7,2017_max,30.8
7,2017_min,19.2
7,2017_max,30.3
7,2017_min,19.7
7,2017_max,28.8
7,2017_min,19.2
7,2017_max,30.0
7,2017_min,19.2
7,2017_max,31.1
7,2017_min,17.7
7,2017_max,23.3
7,2017_min,15.4
7,2017_max,25.0
7,2017_min,12.2
7,2017_max,26.1
7,2017_min,17.7
7,2017_max,27.4
7,2017_min,15.2
7,2017_max,30.0
7,2017_min,17.7
7,2017_max,31.0
7,2017_min,18.7
7,2017_max,30.4
7,2017_min,18.8
7,2017_max,31.6
8,2017_min,19.7
8,2017_max,34.2
8,2017_min,20.9
8,2017_max,35.0
8,2017_min,20.1
8,2017_max,34.6
8,2017_min,21.0
8,2017_max,35.1
8,2017_min,23.5
8,2017_max,35.5
8,2017_min,19.3
8,2017_max,28.0
8,2017_min,17.7
8,2017_max,29.2
8,2017_min,17.8
8,2017_max,30.1
8,2017_min,18.6
8,2017_max,31.2
8,2017_min,17.3
8,2017_max,25.8
8,2017_min,16.2
8,2017_max,25.4
8,2017_min,15.4
8,2017_max,26.1
8,2017_min,13.7
8,2017_max,28.2
8,2017_min,17.1
8,2017_max,28.8
8,2017_min,16.0
8,2017_max,30.2
8,2017_min,18.2
8,2017_max,28.2
8,2017_min,16.9
8,2017_max,30.7
8,2017_min,19.1
8,2017_max,31.7
8,2017_min,17.1
8,2017_max,26.4
8,2017_min,16.4
8,2017_max,26.0
8,2017_min,15.3
8,2017_max,26.3
8,2017_min,13.4
8,2017_max,25.7
8,2017_min,14.3
8,2017_max,27.6
8,2017_min,15.5
8,2017_max,30.0
8,2017_min,19.1
8,2017_max,30.5
8,2017_min,18.3
8,2017_max,30.7
8,2017_min,19.2
8,2017_max,28.8
8,2017_min,20.1
8,2017_max,27.6
8,2017_min,16.6
8,2017_max,29.4
8,2017_min,16.2
8,2017_max,29.7
8,2017_min,18.5
8,2017_max,29.7
9,2017_min,16.8
9,2017_max,22.9
9,2017_min,13.3
9,2017_max,18.8
9,2017_min,13.3
9,2017_max,22.5
9,2017_min,10.6
9,2017_max,23.5
9,2017_min,14.8
9,2017_max,25.9
9,2017_min,14.3
9,2017_max,25.1
9,2017_min,17.9
9,2017_max,25.3
9,2017_min,16.0
9,2017_max,24.1
9,2017_min,16.6
9,2017_max,24.5
9,2017_min,14.2
9,2017_max,16.3
9,2017_min,13.9
9,2017_max,20.4
9,2017_min,11.2
9,2017_max,19.0
9,2017_min,9.9
9,2017_max,18.8
9,2017_min,12.5
9,2017_max,20.2
9,2017_min,11.1
9,2017_max,18.8
9,2017_min,13.1
9,2017_max,18.0
9,2017_min,10.2
9,2017_max,16.4
9,2017_min,10.1
9,2017_max,18.0
9,2017_min,12.0
9,2017_max,17.0
9,2017_min,12.0
9,2017_max,20.2
9,2017_min,7.7
9,2017_max,19.7
9,2017_min,7.1
9,2017_max,21.7
9,2017_min,9.7
9,2017_max,20.6
9,2017_min,13.5
9,2017_max,21.4
9,2017_min,12.0
9,2017_max,20.4
9,2017_min,11.4
9,2017_max,21.7
9,2017_min,9.4
9,2017_max,21.7
9,2017_min,10.3
9,2017_max,21.5
9,2017_min,14.1
9,2017_max,20.6
9,2017_min,14.2
9,2017_max,19.7
10,2017_min,13.9
10,2017_max,16.6
10,2017_min,12.2
10,2017_max,20.3
10,2017_min,14.5
10,2017_max,16.3
10,2017_min,10.7
10,2017_max,18.3
10,2017_min,10.6
10,2017_max,21.3
10,2017_min,13.3
10,2017_max,20.2
10,2017_min,5.4
10,2017_max,18.9
10,2017_min,8.2
10,2017_max,18.9
10,2017_min,6.0
10,2017_max,18.3
10,2017_min,6.8
10,2017_max,19.1
10,2017_min,9.8
10,2017_max,19.3
10,2017_min,10.9
10,2017_max,21.3
10,2017_min,9.6
10,2017_max,19.3
10,2017_min,8.7
10,2017_max,20.6
10,2017_min,7.6
10,2017_max,19.5
10,2017_min,9.5
10,2017_max,20.8
10,2017_min,8.0
10,2017_max,19.2
10,2017_min,6.6
10,2017_max,20.3
10,2017_min,7.2
10,2017_max,18.5
10,2017_min,6.7
10,2017_max,18.6
10,2017_min,9.7
10,2017_max,18.0
10,2017_min,11.8
10,2017_max,14.6
10,2017_min,6.0
10,2017_max,18.1
10,2017_min,7.4
10,2017_max,21.2
10,2017_min,7.8
10,2017_max,16.2
10,2017_min,7.0
10,2017_max,16.2
10,2017_min,6.9
10,2017_max,20.7
10,2017_min,3.9
10,2017_max,15.3
10,2017_min,2.4
10,2017_max,19.2
10,2017_min,10.8
10,2017_max,17.6
10,2017_min,3.7
10,2017_max,12.6
11,2017_min,2.0
11,2017_max,12.7
11,2017_min,2.1
11,2017_max,10.8
11,2017_min,3.5
11,2017_max,13.8
11,2017_min,3.5
11,2017_max,10.7
11,2017_min,7.8
11,2017_max,10.7
11,2017_min,7.2
11,2017_max,12.3
11,2017_min,8.1
11,2017_max,11.3
11,2017_min,6.8
11,2017_max,11.9
11,2017_min,5.7
11,2017_max,12.6
11,2017_min,3.4
11,2017_max,10.7
11,2017_min,2.7
11,2017_max,11.0
11,2017_min,5.0
11,2017_max,11.4
11,2017_min,6.4
11,2017_max,10.7
11,2017_min,7.3
11,2017_max,12.6
11,2017_min,4.2
11,2017_max,11.7
11,2017_min,1.7
11,2017_max,10.6
11,2017_min,1.1
11,2017_max,11.0
11,2017_min,0.1
11,2017_max,10.6
11,2017_min,-0.8
11,2017_max,13.4
11,2017_min,-1.0
11,2017_max,8.7
11,2017_min,-1.5
11,2017_max,7.2
11,2017_min,-0.8
11,2017_max,8.2
11,2017_min,2.0
11,2017_max,9.9
11,2017_min,1.9
11,2017_max,8.5
11,2017_min,4.8
